X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement
160,Thu Jul 13 19:05:00 +00:00 2023,wart thats hpv human papilloma virus strain cause anogenital throat cervical cancer hpv transmitted human touchthe vaccine work go get hpv hpvvaccine antivax gardasil,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#HPV,#HPVvaccine,#antivax,#gardasil,,,,,,,,,,,,,,,,,,,,,1.6795676244921836e+18,,,,,https://twitter.com/DhaDocToR/status/1679567624492183552,False,599c5c07,en,0
161,Wed Aug 02 00:04:00 +00:00 2023,yearold noah foleys untimely death gardasil pipedvideoailrjqenfq via gardasil,0,f6961215,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6865284507801436e+18,https://piped.video/aILrJQENFq8,,,,https://twitter.com/Lynnste17333605/status/1686528450780143616,False,888610cb,en,0
162,Thu May 04 18:36:00 +00:00 2023,hpv vaccinesideeffects vaccineinjuries stoptheshots cancer cancerresearch cancerawareness gardasil,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#HPV,#VaccineSideEffects,#vaccineinjuries,#StopTheShots,#Cancer,#CancerResearch,#cancerawareness,#gardasil,,,,,,,,,,,,,,,,,1.6541932276149002e+18,,,,,https://twitter.com/Paul__Rasmussen/status/1654193227614900233,False,f76378bd,en,4
165,Wed Aug 16 14:23:00 +00:00 2023,many unvaccinated men infected hpv precisionvaccinationscomma vaccine gardasil cervicalcancer pharmacy hcsm mhealth,0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#HPV,#vaccine,#Gardasil,#cervicalcancer,#pharmacy,#hcsm,#mHealth,,,,,,,,,,,,,,,,,,1.6918180660054467e+18,https://www.precisionvaccinations.com/many-unvaccinated-men-infected-hpv-2023-08-16,,,,https://twitter.com/donaldhackett/status/1691818066005446992,True,c8066041,en,2
167,Wed May 10 15:33:00 +00:00 2023,merck state gardasil contains viral dna tested positive hpv dna found sane vax fda recombinant hpv dna found multiple sample gardasil sanevaxorgsanevaxtofda,0,af617236,,,,,,,,,,,,,,,,0,0,1,af617236,4924cffb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6563216872297226e+18,https://sanevax.org/sane-vax-to-fda-recombinant-hpv-dna-found-in-multiple-samples-of-gardasil/,,,,https://twitter.com/Kelli7997Kelli/status/1656321687229722626,False,60848c1f,en,1
169,Thu May 18 07:23:00 +00:00 2023,advanced bill would allow practitioner give gardasil shot child young without parental consent knowledge,0,563e6d96,,,,,,,,,,,,,,,,0,0,2,515ae539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6590973750240625e+18,,,,,https://twitter.com/Blanca/status/1659097375024062464,False,ba6d4ff6,en,2
175,Tue Apr 04 16:56:00 +00:00 2023,court order merck turn gardasil adverseevent databasesto plaintiff suing pharmaceutical giant injury allegedly caused hpvvaccine childrenshealthdefenseorgd,3,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Court,#Merck,#Gardasil,#AdverseEvent,#pharmaceutical,#HPVvaccine,,,,,,,,,,,,,,,,,,,1.643296562607448e+18,https://childrenshealthdefense.org/defender/merck-hpv-gardasil-vaccine-adverse-event-database-court,,,,https://twitter.com/CHdefenseNY/status/1643296562607448064,False,7b0e78d3,en,4
177,Sun Apr 02 06:43:00 +00:00 2023,hpv bpk wechatipenzzlinkbiocohclu hpv hpv gardasil hpv,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#????,#????,#????,#??,#??,#HPV,#????,#??HPV??,#????,#GARDASIL,#???????,#HPV????,,,,,,,,,,,,,1.6424173690952376e+18,https://linkbio.co/50123051HcLU8,,,,https://twitter.com/MoliMali_/status/1642417369095237639,False,5904fd1b,en,0
178,Wed May 10 01:04:00 +00:00 2023,hpv vaccine called gardasil one friend daughter pushed get pediatrician already informed said pediatrician mad stop going particular pediatrician,1,,,,,,,,,,,,,,,,,0,0,1,2591ab66,50732800,f9936ebe,c0bd8dd3,7e7ccffd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil.,,,,,,,,,,,,,,,,,,,,,,,,1.656103000623161e+18,,,,,https://twitter.com/juntamaxter/status/1656103000623161348,False,83d7e626,en,3
181,Thu May 18 06:20:00 +00:00 2023,gardasil hpv vaccine another horrible failure,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#HPV,,,,,,,,,,,,,,,,,,,,,,,1.6590815966060623e+18,,,,,https://twitter.com/Etrick/status/1659081596606062592,False,d8b9a965,en,1
185,Fri Mar 31 01:51:00 +00:00 2023,vaccine hpv crimesagainsthumanity gardasil diedsuddenly,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#vaccines,#HPV,#CrimesAgainstHumanity,#Gardasil,#DiedSuddenly,,,,,,,,,,,,,,,,,,,,1.6416190880438272e+18,,,,,https://twitter.com/snowbird1942/status/1641619088043827202,False,b2c0ff79,en,0
186,Tue Apr 04 14:24:00 +00:00 2023,hpvvaccine gardasil injury story share tell rep notextremelysafe vax urge tx higher ed cmte vote hb txlege,6,631ae441,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,#HPVvaccine,#Gardasil,#NotExtremelySafe,#HB989,#txlege,,,,,,,,,,,,,,,,,,,,1.643258331937624e+18,,,,,https://twitter.com/ThinkerMichelle/status/1643258331937624066,True,6c9ebe87,en,12
190,Tue Apr 04 13:56:00 +00:00 2023,teamtfvc testimony notextremelysafe gardasil hb txlege,8,,,,,,,,,,,,,,,,,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#TeamTFVC,#NotExtremelySafe,#Gardasil,#HB989,#txlege,,,,,,,,,,,,,,,,,,,,1.643251113049596e+18,,,,,https://twitter.com/TXforVaxChoice/status/1643251113049595905,True,0f3e9762,en,14
191,Wed Aug 16 02:36:00 +00:00 2023,gardasilinstagramcomreelctnzsu,2,b0dd47ac,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,,,1.6916400047730975e+18,https://www.instagram.com/reel/CtnZ101sUxB/?igshid=MTc4MmM1YmI2Ng==,,,,https://twitter.com/brendadelriom/status/1691640004773097750,False,fbb4a026,en,4
194,Thu May 18 00:15:00 +00:00 2023,speaking clown world passed bill assembly health committee allows child young get gardasil shot without consentknowledge momdad clown even brought dog vote bill,0,612dbe1f,563e6d96,,,,,,,,,,,,,,,0,0,0,379ab6cd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6589896462216397e+18,,,,,https://twitter.com/Blanca/status/1658989646221639680,False,ba6d4ff6,en,0
196,Tue Apr 04 11:21:00 +00:00 2023,court order merck turn gardasil adverse event database childrens health defense gardasil adverseevents childrenshealthdefenseorgd,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#gardasil,#AdverseEvents,,,,,,,,,,,,,,,,,,,,,,,1.643212069867606e+18,https://childrenshealthdefense.org/defender/merck-hpv-gardasil-vaccine-adverse-event-database-court/,,,,https://twitter.com/Willems0505/status/1643212069867606016,False,ac2b0611,en,2
208,Tue Apr 04 05:36:00 +00:00 2023,son ended thyroid kidney damage hpv requiring lifetime treatment monitoring safe allnotextremelysafe gardasil hb txlege,5,631ae441,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#NotExtremelySafe,#Gardasil,#HB989,#txlege,,,,,,,,,,,,,,,,,,,,,1.643125260781273e+18,,,,,https://twitter.com/miriahlynnsachs/status/1643125260781273088,False,fa529124,en,9
210,Tue Apr 04 02:06:00 +00:00 2023,childrenshealthdefenseorgd gardasil vaers vaccineinjuries merck,0,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,#vaers,#vaccineinjuries,#merck,,,,,,,,,,,,,,,,,,,,,1.643072415579398e+18,https://childrenshealthdefense.org/defender/merck-hpv-gardasil-vaccine-adverse-event-database-court/,,,,https://twitter.com/VAonCall/status/1643072415579398144,False,42d0195f,en,1
213,Tue Apr 04 01:01:00 +00:00 2023,according donna howard there absolutely nothing worry come hpv shot agree sure let know reply notextremelysafe gardasil hb txlege,15,631ae441,,,,,,,,,,,,,,,,0,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,#NotExtremelySafe,#Gardasil,#HB989,#txlege,,,,,,,,,,,,,,,,,,,,,1.6430562028116705e+18,,,,,https://twitter.com/TXforVaxChoice/status/1643056202811670531,True,0f3e9762,en,34
214,Mon Mar 27 13:02:00 +00:00 2023,hpv cause cancer reproductive organ however preventable gardasil vaccine gardasil available doctor office also upcoming school immunization event th th grade student information visit nhcgovcomschoolbased,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#HPV,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6403385975082516e+18,https://www.nhcgov.com/702/School-Based-Services,,,,https://twitter.com/nhchealth/status/1640338597508251649,False,a66cc32d,en,0
215,Mon Mar 27 05:34:00 +00:00 2023,like share cervical fisioterapia neckpain osteopatia cervicalcancer backpain doctor herniadedisco dolor medicina hpv columna wellness cervicalcancerawareness healthcare pain medicine gardasil health cervica,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#cervical,#fisioterapia,#neckpain,#osteopatia,#cervicalcancer,#backpain,#o,#doctor,#herniadedisco,#dolor,#medicina,#hpv,#columna,#wellness,#cervicalcancerawareness,#healthcare,#pain,#medicine,#gardasil,#health,#cervica,,,,1.640225635736879e+18,,,,,https://twitter.com/sandhyahospital/status/1640225635736879105,False,2682b4ce,en,0
217,Mon Mar 27 05:18:00 +00:00 2023,merck co sued gardasil hpv vaccine deceit bitlyomkfep bitlyomkfep,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Merck,#sued,#Gardasil,#HPV,#vaccine,,,,,,,,,,,,,,,,,,,,1.6402216395424686e+18,https://bit.ly/3oMkfEp,http://bit.ly/3oMkfEp,,,https://twitter.com/DrEddyMD/status/1640221639542468611,False,b2d91917,en,0
218,Fri Apr 28 20:49:00 +00:00 2023,carolines treatment cervical cancer post gardasil vaccine put menopause never able child egg longer viable read hpv lawsuit merck wisnerbaumcomprescription,3,ac280979,db45a4c3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6520524739040092e+18,https://www.wisnerbaum.com/prescription-drugs/gardasil-lawsuit/gardasil-injury-cases/#Caroline,,,,https://twitter.com/WisnerBaum/status/1652052473904009216,False,35be2b85,en,5
220,Mon Mar 27 05:18:00 +00:00 2023,merck co sued gardasil hpv vaccine deceit bitlyomkfep bitlyomkfep,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Merck,#sued,#Gardasil,#HPV,#vaccine,,,,,,,,,,,,,,,,,,,,1.6402216194853763e+18,https://bit.ly/3oMkfEp,http://bit.ly/3oMkfEp,,,https://twitter.com/DrEddyClinic/status/1640221619485376512,False,90618d49,en,0
221,Wed Apr 26 16:51:00 +00:00 2023,remember folk there vaccine gardasil hpvvaccine,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,#HPVvaccine,,,,,,,,,,,,,,,,,,,,,,,1.6512678293442232e+18,,,,,https://twitter.com/jeremykearney/status/1651267829344223234,False,cccb7284,en,1
228,Thu Apr 06 21:43:00 +00:00 2023,judge overseeing federal gardasil hpv vaccine litigation ordered merck produce entire database gardasil adverse event attorney representing dozen woman men suing company gardasil induced autoimmune condition bitlyzawohc,3,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#Gardasil,#HPV,#Merck,,,,,,,,,,,,,,,,,,,,,,1.6440935570521457e+18,http://bit.ly/3zAwOHc,,,,https://twitter.com/WisnerBaum/status/1644093557052145664,False,35be2b85,en,7
229,Sun Apr 16 19:36:00 +00:00 2023,hpv hpvawareness hpvvaccineeducation hpvvirus epochtimes gardasil fda cdc,0,e1eeacef,52ac50b0,62502594,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#hpv,#hpvawareness,#hpvvaccineeducation,#hpvvirus,#epochtimes,#gardasil,#fda,#cdc,,,,,,,,,,,,,,,,,1.647685434024276e+18,,,,,https://twitter.com/podcast_BP/status/1647685434024275968,True,f8319d75,en,0
234,Sun Apr 16 19:35:00 +00:00 2023,episode available spotify ninety podcast rbftt hpv hpvawareness hpvvaccineeducation hpvvirus epochtimes gardasil fda cdc,0,bdbc227c,e1eeacef,52ac50b0,62502594,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#spotify,#90,#ninety,#podcast,#rbftt,#hpv,#hpvawareness,#hpvvaccineeducation,#hpvvirus,#epochtimes,#gardasil,#fda,#cdc,,,,,,,,,,,,1.6476852565003507e+18,,,,,https://twitter.com/podcast_BP/status/1647685256500350976,True,f8319d75,en,0
242,Sun Apr 16 13:12:00 +00:00 2023,wisner baum fighting young boy girl allege lawsuit sustained debilitating side effect popular hpv shot gardasil call u today free case evaluationvaccineinjury gardasil hpvbitlylvv,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#VaccineInjury,#Gardasil,#HPV,,,,,,,,,,,,,,,,,,,,,,1.6475886763758305e+18,https://bit.ly/423L0VV,,,,https://twitter.com/WisnerBaum/status/1647588676375830530,False,35be2b85,en,5
251,Sun Jul 23 15:10:00 +00:00 2023,smallsensoryfiberneuropathy pot also associated vaccine asgardasil mercks human papillomavirus hpv vaccinelongvax,0,,,,,,,,,,,,,,,,,0,0,0,b6f52aa5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#SmallSensoryFiberNeuropathy,#POTS,#Merckís,#LongVax,,,,,,,,,,,,,,,,,,,,,1.6831325285242307e+18,,,,,https://twitter.com/ivanajpavlovic/status/1683132528524230659,False,125d29b7,en,0
252,Mon May 08 23:04:00 +00:00 2023,tragic news sad hear must protectourchildren gardasil vaccinegenocide,0,,,,,,,,,,,,,,,,,0,0,0,4924cffb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#ProtectOurChildren,#Gardasil,#VaccineGenocide,,,,,,,,,,,,,,,,,,,,,,1.655710311771705e+18,,,,,https://twitter.com/ozmorality/status/1655710311771705345,False,2a644b8e,en,1
253,Mon May 08 22:27:00 +00:00 2023,damn sorry read encephalitis malady came gardasil inoculation ex husband said way rip beautiful girl,13,,,,,,,,,,,,,,,,,0,0,0,4924cffb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6557008728216535e+18,,,,,https://twitter.com/GloryUpson/status/1655700872821653504,False,f8b5f23f,en,15
254,Mon May 08 18:45:00 +00:00 2023,serious injury gardasil injection watch wisner baum attorney monique alarcon pipedvideoshortsolxjqqlb gardasil gardasil hpv hpvvaccine hpvawareness lawyer,1,,,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,#Gardasil9,#HPV,#hpvvaccine,#hpvawareness,#lawyer,,,,,,,,,,,,,,,,,,,1.6556450160633815e+18,https://piped.video/shorts/_oLxJqQLbPw,,,,https://twitter.com/WisnerBaum/status/1655645016063381504,False,35be2b85,en,4
255,Mon May 08 17:05:00 +00:00 2023,hey ny red hot action call state assemblymember senator oppose bill aa allows minor get gardasil shot,8,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,#NY!,#Gardasil,#shots,,,,,,,,,,,,,,,,,,,,,,1.655619920560894e+18,,,,,https://twitter.com/ritamollerpalma/status/1655619920560893988,False,451ea5fa,en,15
256,Mon May 08 02:23:00 +00:00 2023,young woman sue merckthe hpvvaccine meant stop cervicalcancer actually cause disease righttoknow informedconsent gardasil pipedvideowatchvzmqvi,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#HPVVaccine,"#CervicalCancer,",#RightToKnow,#InformedConsent,#Gardasil,,,,,,,,,,,,,,,,,,,,1.6553978971507955e+18,https://piped.video/watch?v=_4Zm1qviqdI,,,,https://twitter.com/avoiceforchoice/status/1655397897150795776,True,2e55b8d9,en,1
257,Thu Mar 23 22:11:00 +00:00 2023,lovely seeing couple barren lesbian plot sterilization everyone else gardasil,1,,,,,,,,,,,,,,,,,0,0,0,a7f714cf,fd9992f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6390269935043584e+18,,,,,https://twitter.com/Kat_Du_More/status/1639026993504358400,False,ab44402f,en,1
258,Thu Mar 23 15:36:00 +00:00 2023,reason avoid gardasil childrenshealthdefenseorgn,1,,,,,,,,,,,,,,,,,0,0,0,80b90cce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.6389275958395822e+18,https://childrenshealthdefense.org/news/25-reasons-to-avoid-the-gardasil-vaccine/,,,,https://twitter.com/hellojbd/status/1638927595839582210,False,64837a54,en,1
259,Sun Mar 19 20:24:00 +00:00 2023,someone family suffered side effect related hpv vaccine may able pursue legal action gardasil lawsuitvaccineinjury gardasil hpvbitlylvv,4,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,#VaccineInjury,#Gardasil,#HPV,,,,,,,,,,,,,,,,,,,,,,1.637550532817748e+18,https://bit.ly/423L0VV,,,,https://twitter.com/WisnerBaum/status/1637550532817747968,False,35be2b85,en,7
270,Sat Jun 17 12:23:00 +00:00 2023,someone asked question video hpvvaccine gardasil creating good jumpoff point vaccinelawsuits adverse event addressed vaccine getvaccinated safeandeffective,4,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#HPVVaccine,"#Gardasil,",#VaccineLawsuit(s),#Vaccines,#GetVaccinated,#SafeAndEffective,,,,,,,,,,,,,,,,,,,1.6700445992832492e+18,,,,,https://twitter.com/DocWithBowtie/status/1670044599283249153,False,9b89ea36,en,6
272,Sat Jun 17 02:48:00 +00:00 2023,dont let rainbow fool merck currently advocating multiple dos gardasil one sufficient promoting molnupiravir despite ineffectiveness risk patient global health suing block medicare negotiating drug price,44,,,,,,,,,,,,,,,,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,#gardasil,#molnupiravir,#medicare,,,,,,,,,,,,,,,,,,,,,,1.6698997824905871e+18,,,,,https://twitter.com/chasewnelson/status/1669899782490587136,False,a424ef04,en,59
281,Mon Mar 13 19:23:00 +00:00 2023,reinfocovid gardasil desinformation,21,,,,,,,,,,,,,,,,,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,#gardasil,#Desinformation,,,,,,,,,,,,,,,,,,,,,,,1.6353608412468508e+18,,,,,https://twitter.com/RenkaBlanche/status/1635360841246851072,False,e10b2ad3,en,32
284,Fri Feb 17 10:24:00 +00:00 2023,hpv gardasilthis book better researched vaccine,9,,,,,,,,,,,,,,,,,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,#HPV,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,1.6265278987306268e+18,,,,,https://twitter.com/PhilipRafferty5/status/1626527898730627072,False,90099ae8,en,19
285,Thu Feb 09 09:02:00 +00:00 2023,state hostility vaccine injury confined covid hpv gardasil vaccine parent teenage girl must read conservativewomancoukstat via,0,fc02532b,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,#hpv,#gardasil,#vaccines,,,,,,,,,,,,,,,,,,,,,,1.6236082161259315e+18,https://www.conservativewoman.co.uk/states-hostility-on-vaccine-injury-is-not-confined-to-covid/,,,,https://twitter.com/justkim888/status/1623608216125931521,False,f3068c30,en,0
287,Tue Feb 07 22:00:00 +00:00 2023,concern increased neurological autoimmune event hpv vaccine gardasil theepochtimescomhealthcon,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1.623079198645682e+18,https://www.theepochtimes.com/health/concerns-of-increased-neurological-and-autoimmune-events-after-hpv-vaccines-large-studies_4983324.html?utm_campaign=socialshare_twitter&utm_source=twitter.com,,,,https://twitter.com/WisnerBaum/status/1623079198645682176,False,35be2b85,en,3
289,Wed Feb 01 17:55:00 +00:00 2023,today critical mass third circuit talc dismissal setback major victory others plus science lab whose report prompted consumer product recall attack also gardasil opioid nichols atlawcomfddvtcmpshare via,0,a1eecb5a,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,#GARDASIL,#OPIOID,#NICHOLS,,,,,,,,,,,,,,,,,,,,,,1.620843415998169e+18,https://at.law.com/5Fddvt?cmp=share_twitter,,,,https://twitter.com/abronstadlaw/status/1620843415998169088,False,68d4b745,en,1
291,Thu Feb 23 23:13:00 +00:00 2023,refused daughter son came along tried push thanks thanks gardasil hpv poison cdc liar,3,,,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#Gardasil,#HPV,#Poison,#CDC,#Liars,,,,,,,,,,,,,,,,,,,,1.6288959207323976e+18,,,,,https://twitter.com/magicmama5/status/1628895920732397568,False,eb85d3ac,en,6
292,Fri Mar 17 13:52:00 +00:00 2023,took poor family year prove daughter died hpvvaccine gardasil thats reason people arent trying sue vaccineinjuries newyorklegalexaminercomhe,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,#HPVVaccine,#Gardasil.,#vaccineinjuries.,,,,,,,,,,,,,,,,,,,,,,1.636727130619822e+18,https://newyork.legalexaminer.com/health/fda-prescription-drugs/family-found-to-have-met-burden-of-proof-that-gardasil-caused-daughters-death/,,,,https://twitter.com/Gogo6969/status/1636727130619822083,False,1ed0f3ba,en,3
295,Thu Jan 26 07:13:00 +00:00 2023,cervicalcancer nd leading cause cancer death woman cameroon case linked infection humanpapillomavirus hpvgardasil main vaccine used preventing hpv boy girl age herocameroon,10,16ee14b3,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,#CervicalCancer,#Cameroon.,#HumanPapillomaVirus,#Gardasil,#HEROCameroon,,,,,,,,,,,,,,,,,,,,1.618507471861039e+18,,,,,https://twitter.com/HeroCameroon/status/1618507471861039106,False,4341ded6,en,18
297,Mon Jan 30 05:25:00 +00:00 2023,back girl hospitalised colombia administration gardasil hpv vaccinevaccineinjuries vaccinegenocide cervicalcancer cervicalcancerawarenessmonth,4,,,,,,,,,,,,,,,,,0,1,2,c0bd8dd3,a504f7b6,cd5448e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,#Colombia,#Gardasil,#HPV,#vaccine,#vaccineinjuries,#vaccinegenocide,#CervicalCancer,#CervicalCancerAwarenessMonth,,,,,,,,,,,,,,,,,1.6199297219697336e+18,,,,,https://twitter.com/DeeEternalOpt/status/1619929721969733632,False,c0bd8dd3,en,15
