X,created_at,full_text,likes_count,mentioning_users.0,mentioning_users.1,mentioning_users.2,mentioning_users.3,mentioning_users.4,mentioning_users.5,mentioning_users.6,mentioning_users.7,mentioning_users.8,mentioning_users.9,mentioning_users.10,mentioning_users.11,mentioning_users.12,mentioning_users.13,mentioning_users.14,mentioning_users.15,played_count,quotes_count,replies_count,replying_to.0,replying_to.1,replying_to.2,replying_to.3,replying_to.4,replying_to.5,replying_to.6,replying_to.7,replying_to.8,replying_to.9,replying_to.10,replying_to.11,replying_to.12,replying_to.13,replying_to.14,replying_to.15,replying_to.16,replying_to.17,replying_to.18,replying_to.19,replying_to.20,replying_to.21,replying_to.22,replying_to.23,replying_to.24,replying_to.25,replying_to.26,replying_to.27,replying_to.28,replying_to.29,replying_to.30,replying_to.31,replying_to.32,replying_to.33,replying_to.34,replying_to.35,replying_to.36,replying_to.37,replying_to.38,replying_to.39,replying_to.40,replying_to.41,replying_to.42,replying_to.43,replying_to.44,replying_to.45,replying_to.46,replying_to.47,retweeted_by,retweets_count,tweet_hashtags.0,tweet_hashtags.1,tweet_hashtags.2,tweet_hashtags.3,tweet_hashtags.4,tweet_hashtags.5,tweet_hashtags.6,tweet_hashtags.7,tweet_hashtags.8,tweet_hashtags.9,tweet_hashtags.10,tweet_hashtags.11,tweet_hashtags.12,tweet_hashtags.13,tweet_hashtags.14,tweet_hashtags.15,tweet_hashtags.16,tweet_hashtags.17,tweet_hashtags.18,tweet_hashtags.19,tweet_hashtags.20,tweet_hashtags.21,tweet_hashtags.22,tweet_hashtags.23,tweet_id,tweet_links.0,tweet_links.1,tweet_links.2,tweet_links.3,url,user_is_verified,user_name,language,engagement
201,Tue Jul 11 10:58:00 +00:00 2023,#HPV #Gardasil #vaccination,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#HPV,#Gardasil,#vaccination,,,,,,,,,,,,,,,,,,,,,,1678720493237551360,,,,,https://twitter.com/imclaire51/status/1678720493237551106,false,16cac2ea,it,0
204,Tue Jul 11 07:31:00 +00:00 2023,#Gardasil #GARDASIL poiZon,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,#Gardasil,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,,1678668298760646656,,,,,https://twitter.com/Hell3June/status/1678668298760646656,false,f0dad914,it,4
211,Mon Mar 27 15:54:00 +00:00 2023,"Disastroso il bilancio dei risultati  del vaccino #Gardasil. Il tasso di mortalit‡ negli studi clinici sul Gardasil era di 85/100.000, ovvero 37 volte quello del cancro cervicale.""Ma la FDA ne spinge l'utilizzo. ""childrenshealthdefense.org/nÖ",83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,3,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,61,#Gardasil.,,,,,,,,,,,,,,,,,,,,,,,,1640381694799753216,https://childrenshealthdefense.org/news/25-raisons-deviter-le-vaccin-gardasil/?lang=fr,,,,https://twitter.com/BarbaraRaval/status/1640381694799753218,false,843cb078,it,150
219,Sat Jul 01 06:28:00 +00:00 2023,#Gardasil #GARDASIL poiZon,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,,1675028599781425152,,,,,https://twitter.com/Hell3June/status/1675028599781425153,false,f0dad914,it,0
223,Sun Apr 16 22:18:00 +00:00 2023,"#France transparence..."" ""#vaccin #gardasil",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#France,#vaccin,#gardasil,,,,,,,,,,,,,,,,,,,,,,1647726104268922880,,,,,https://twitter.com/dommajeur/status/1647726104268922880,false,537f5f40,it,0
238,Sun Apr 16 14:11:00 +00:00 2023,#Gardasil #GARDASIL poipoiÖ. Son,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,,1647603543493206016,,,,,https://twitter.com/Hell3June/status/1647603543493206016,false,f0dad914,it,0
240,Sat Mar 25 17:43:00 +00:00 2023,#Gardasil #gardasil #GARDASIL poiÖ.son,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#gardasil,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,1639684545510244352,,,,,https://twitter.com/Hell3June/status/1639684545510244353,false,f0dad914,it,0
241,Sun Apr 16 13:39:00 +00:00 2023,"#VAERS""#vaccineinjury#VaccineDeath ""#Covidvaccination #CovidVaccine #flu #gardasil",0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,939f14c7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#VAERS,#vaccineinjury,#VaccineDeath,#Covidvaccination,#CovidVaccine,#flu,#gardasil,,,,,,,,,,,,,,,,,,1647595673296961536,,,,,https://twitter.com/GardasilNews/status/1647595673296961538,false,6f4cf129,it,0
249,Sat Mar 25 06:35:00 +00:00 2023,#gardasil #Gardasil #GARDASIL. PoiÖ..son,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#gardasil,#Gardasil,#GARDASIL.,,,,,,,,,,,,,,,,,,,,,,1639516225125359616,,,,,https://twitter.com/Hell3June/status/1639516225125359616,false,f0dad914,it,0
278,Wed Mar 15 07:46:00 +00:00 2023,#Gardasil #gardasil #GARDASIL poiÖson,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#gardasil,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,1635910269921533952,,,,,https://twitter.com/Hell3June/status/1635910269921533952,false,f0dad914,it,1
280,Fri Feb 17 23:30:00 +00:00 2023,live.childrenshealthdefense.Ö     #GardasilVaccine  #Vaccine #Gardasil #CHD #Merck #litigation,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,1,#GardasilVaccine,#Vaccine,#Gardasil,#CHD,#Merck,#litigation,,,,,,,,,,,,,,,,,,,1626725839722127360,https://live.childrenshealthdefense.org/chd-tv/shows/good-morning-chd/gardasil-vaccine-on-trial-with-mary-holland-jd/,,,,https://twitter.com/Wacaser/status/1626725839722127360,false,2d9e1a09,it,4
319,Mon Mar 13 10:16:00 +00:00 2023,#gardasil #Gardasil poiÖson #GARDASIL,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,e5e7f4cb,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#gardasil,#Gardasil,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,1635223287390412800,,,,,https://twitter.com/Hell3June/status/1635223287390412800,false,f0dad914,it,2
320,Fri Mar 17 07:40:00 +00:00 2023,#Gardasil #gardasil #GARDASIL poiÖ.son,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#gardasil,#GARDASIL,,,,,,,,,,,,,,,,,,,,,,1636633584910958336,,,,,https://twitter.com/Hell3June/status/1636633584910958595,false,f0dad914,it,1
341,Sat Mar 11 22:44:00 +00:00 2023,"#Gardasil""""Merci Dr @NicoleDelepine",1,930d0858,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1634686780757913600,,,,,https://twitter.com/JaneOfArc6/status/1634686780757913601,false,7086e2aa,it,1
351,Tue Dec 13 16:16:00 +00:00 2022,#Gardasil #HPVvaccine,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#HPVvaccine,,,,,,,,,,,,,,,,,,,,,,,1602698900279906560,,,,,https://twitter.com/LotusGirlL/status/1602698900279906304,false,6519a4cb,it,0
382,Fri Dec 23 21:44:00 +00:00 2022,"Danni da vaccino.""G.U 21-12- 2022. Importante ordinanza Corte di Appello di Roma (Pres.Dott. Alessandro Nunziata, Relatore  Alessandra Trementozzi) Per la 1a volta in Italia riconosciuto diabete giovanile collegato a vaccino antipapillomavirus #Gardasil""eventiavversinews.it/pronuncÖ",7,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,5,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1606405298008334336,https://www.eventiavversinews.it/pronuncia-storica-riconosciuto-per-la-prima-volta-in-italia-dalla-corte-di-appello-di-roma-caso-di-diabete-giovanile-da-v-la-corte-costituzionale-si-esprimera-sullindennizzo-ordinanza-appena-pubb/,,,,https://twitter.com/BarbaraRaval/status/1606405298008334348,false,843cb078,it,13
384,Thu Mar 09 18:05:00 +00:00 2023,#Gardasil poiÖ.son,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,,,,,,,,,,,,,,,,,,,,,,,,1633891808848560128,,,,,https://twitter.com/Hell3June/status/1633891808848560133,false,f0dad914,it,1
387,Sat Jan 28 10:16:00 +00:00 2023,#Gardasil #HPV vaccine and cervical #cancer,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,NA,0,#Gardasil,#HPV,#cancer,,,,,,,,,,,,,,,,,,,,,,1619278303164248064,,,,,https://twitter.com/HateTheMachine/status/1619278303164248064,false,2db57c94,it,0
